date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,fips
2020-04-17,7,175,7,11,4,23,0.9184801428,0.6586180519,0,6986,860,270244,439,06047,6047
2020-04-18,7,175,7,11,4,23,0.90262999,0.6689670996,0,7165,864,270063,441,06047,6047
2020-04-19,7,175,7,11,4,23,0.8923485741,0.6950290994,0,7346,867,269881,442,06047,6047
2020-04-20,7,175,7,11,4,23,0.8875817317,0.6906316656,0,7526,870,269699,444,06047,6047
2020-04-21,7,175,7,11,4,23,0.8874506668,0.7253105169,0,7708,873,269516,445,06047,6047
2020-04-22,7,175,7,11,4,23,0.8911742706,0.7531031186,0,7890,876,269333,446,06047,6047
2020-04-23,7,175,7,11,4,23,0.8977880099,0.7627409019,0,8072,880,269149,448,06047,6047
2020-04-24,7,175,7,11,4,23,0.9064657069,0.7660093692,0,8255,882,268965,449,06047,6047
2020-04-25,7,175,7,11,4,23,0.9161678684,0.7689820991,0,8439,885,268780,450,06047,6047
2020-04-26,7,175,7,11,4,23,0.9256211031,0.7604796826,0,8623,888,268595,451,06047,6047
2020-04-27,7,175,7,11,4,23,0.9346458539,0.7578744615,0,8807,891,268409,453,06047,6047
2020-04-28,7,175,7,11,4,23,0.9426716334,0.7440106131,0,8992,893,268223,454,06047,6047
2020-04-29,7,175,7,11,4,23,0.9489054849,0.7364375525,0,9177,896,268037,455,06047,6047
2020-04-30,7,175,7,11,4,23,0.9536013774,0.717761457,0,9363,898,267850,456,06047,6047
2020-05-01,7,175,7,11,4,23,0.9571770867,0.6994087306,0,9550,901,267662,457,06047,6047
2020-05-02,7,175,7,11,4,23,0.9594043641,0.698765771,0,9736,903,267475,458,06047,6047
2020-05-03,7,175,7,11,4,23,0.9608534934,0.6810269354,0,9923,905,267287,459,06047,6047
2020-05-04,7,175,7,11,5,23,0.9613748489,0.6751029303,0,10111,908,267098,460,06047,6047
2020-05-05,7,175,7,11,5,23,0.9616961628,0.6807836776,0,10298,910,266910,460,06047,6047
2020-05-06,7,175,7,11,5,23,0.9618263566,0.6807460939,0,10487,912,266721,461,06047,6047
2020-05-07,7,175,7,11,5,23,0.9624679983,0.6690138625,0,10675,914,266532,462,06047,6047
2020-05-08,7,175,7,11,5,23,0.963556501,0.6629261362,0,10864,915,266342,463,06047,6047
2020-05-09,7,175,7,11,5,23,0.9648237897,0.6856543122,0,11053,917,266153,463,06047,6047
2020-05-10,7,175,7,11,5,23,0.9659789917,0.6795473314,0,11242,919,265963,464,06047,6047
2020-05-11,7,175,7,11,5,23,0.9671588914,0.6676597183,0,11432,920,265773,465,06047,6047
2020-05-12,7,175,7,11,5,23,0.9678097377,0.6732453379,0,11621,922,265582,465,06047,6047
2020-05-13,7,175,7,11,5,23,0.9677496026,0.6905832055,0,11811,923,265392,466,06047,6047
2020-05-14,7,175,7,11,5,23,0.9669196741,0.6735022771,0,12001,925,265202,466,06047,6047
2020-05-15,7,175,7,11,5,23,0.964669391,0.6568313698,0,12191,926,265011,466,06047,6047
2020-05-16,7,175,7,11,5,23,0.9606021311,0.6464584812,0,12381,927,264821,467,06047,6047
2020-05-17,7,175,7,11,5,23,0.95470764,0.6481600742,0,12572,928,264630,467,06047,6047
2020-05-18,7,175,7,11,5,23,0.9478376354,0.6328227657,0,12762,929,264439,467,06047,6047
2020-05-19,8,175,7,11,5,23,0.9398139527,0.6293655006,0,12952,930,264249,468,06047,6047
2020-05-20,8,175,7,11,5,23,0.9312352205,0.6202949619,0,13143,930,264058,468,06047,6047
2020-05-21,8,175,7,11,5,23,0.9229851485,0.6053560445,0,13334,931,263867,468,06047,6047
2020-05-22,8,175,7,11,5,23,0.9154290419,0.5959902992,0,13525,932,263676,468,06047,6047
2020-05-23,8,175,7,11,5,23,0.9090692784,0.6035997075,0,13715,932,263486,468,06047,6047
2020-05-24,8,175,7,11,5,23,0.904388653,0.5934038823,0,13906,933,263295,468,06047,6047
2020-05-25,8,175,7,11,5,23,0.9014395223,0.5827082176,0,14096,933,263105,468,06047,6047
2020-05-26,8,175,7,11,5,23,0.9020732749,0.5940722744,0,14287,933,262914,468,06047,6047
2020-05-27,8,175,7,11,5,23,0.9069003007,0.6042258374,0,14477,933,262724,468,06047,6047
2020-05-28,8,175,7,11,5,23,0.9155462698,0.584409453,0,14667,933,262534,467,06047,6047
2020-05-29,8,175,7,11,5,23,0.9283532846,0.586485889,0,14858,933,262344,467,06047,6047
2020-05-30,8,175,7,11,5,23,0.9440488792,0.62236948,0,15048,933,262154,467,06047,6047
2020-05-31,8,175,7,11,5,23,0.9629736692,0.6053593583,0,15239,933,261964,466,06047,6047
2020-06-01,8,175,7,11,5,23,0.9866477555,0.5985252382,0,15428,932,261774,466,06047,6047
2020-06-02,8,175,7,11,5,23,1.0134069928,0.5965740145,0,15618,932,261585,465,06047,6047
2020-06-03,8,175,7,11,5,23,1.0429506477,0.5995925014,0,15808,931,261396,465,06047,6047
2020-06-04,8,175,7,11,5,23,1.0749711372,0.5672549715,0,15998,931,261203,468,06047,6047
2020-06-05,8,175,7,11,5,23,1.1082762293,0.5345466087,0,16191,934,261001,477,06047,6047
2020-06-06,8,175,7,11,5,23,1.1415940102,0.5133815885,0,16389,940,260788,492,06047,6047
2020-06-07,8,175,7,11,5,23,1.1745815567,0.5384999202,0,16593,951,260563,512,06047,6047
2020-06-08,8,175,7,11,5,23,1.2061203589,0.5351689549,0,16807,969,260325,536,06047,6047
2020-06-09,8,175,7,11,5,23,1.2355727529,0.5035727704,0,17032,993,260072,565,06047,6047
2020-06-10,8,175,8,11,5,23,1.265005924,0.4835291403,0,17269,1024,259800,599,06047,6047
2020-06-11,8,175,8,11,5,23,1.291935381,0.4411142595,0,17522,1064,259508,639,06047,6047
2020-06-12,8,175,8,11,5,23,1.3152451979,0.417064787,0,17793,1112,259191,684,06047,6047
2020-06-13,8,175,8,11,5,23,1.3349411435,0.4460200734,0,18084,1169,258847,737,06047,6047
2020-06-14,8,175,8,11,5,23,1.3504504752,0.4299959095,0,18399,1237,258473,798,06047,6047
2020-06-15,9,175,8,11,5,23,1.3635881833,0.3973358664,0,18739,1316,258062,867,06047,6047
2020-06-16,9,175,9,11,6,23,1.3730907975,0.3888191953,0,19111,1408,257610,948,06047,6047
2020-06-17,9,175,9,11,6,23,1.3800247793,0.3637235164,0,19518,1516,257110,1040,06047,6047
2020-06-18,10,175,10,11,6,23,1.3849947221,0.316100796,0,19963,1639,256563,1142,06047,6047
2020-06-19,10,175,10,11,6,23,1.3880488897,0.292125123,0,20450,1777,255972,1247,06047,6047
2020-06-20,11,175,11,11,7,23,1.388041811,0.263259653,0,20981,1929,255331,1356,06047,6047
2020-06-21,12,175,11,11,7,23,1.3865696332,0.2405906233,0,21558,2095,254637,1473,06047,6047
2020-06-22,13,175,12,11,8,23,1.3845061426,0.293147826,0,22184,2275,253886,1598,06047,6047
2020-06-23,14,175,14,11,8,23,1.3818891942,0.2765827658,0,22866,2470,253071,1732,06047,6047
2020-06-24,15,175,15,11,9,23,1.379486148,0.2599559574,0,23603,2680,252190,1876,06047,6047
2020-06-25,17,175,16,11,10,23,1.3779200326,0.2315405426,0,24401,2906,251238,2030,06047,6047
2020-06-26,18,175,18,11,10,23,1.3748636828,0.209328824,0,25265,3150,250210,2194,06047,6047
2020-06-27,20,175,19,11,11,23,1.372052443,0.2447813751,0,26193,3411,249105,2370,06047,6047
2020-06-28,22,175,21,11,12,23,1.3694791696,0.2339772098,0,27204,3691,247907,2558,06047,6047
2020-06-29,24,175,23,11,13,23,1.3666806026,0.2232380811,0,28288,3991,246622,2758,06047,6047
2020-06-30,26,175,25,11,14,23,1.3640317488,0.2182292366,0,29456,4311,245243,2970,06047,6047
2020-07-01,28,175,27,11,15,23,1.3621778867,0.2072173952,0,30712,4652,243762,3194,06047,6047
2020-07-02,30,175,30,11,16,23,1.3604086532,0.1846341181,0,32063,5015,242175,3431,06047,6047
2020-07-03,33,175,32,11,18,23,1.3588888306,0.1735258477,0,33512,5401,240476,3680,06047,6047
2020-07-04,36,175,35,11,19,23,1.3572629228,0.1682217042,3,35066,5810,238661,3942,06047,6047
2020-07-05,39,175,38,11,21,23,1.3528154107,0.1579585849,6,36730,6242,236724,4215,06047,6047
2020-07-06,42,175,41,11,22,23,1.3486011376,0.1476281354,11,38507,6697,234662,4499,06047,6047
2020-07-07,45,175,44,11,24,23,,,15,40402,7174,232474,4793,06047,6047
2020-07-08,49,175,48,11,26,23,,,20,42417,7672,230160,5092,06047,6047
2020-07-09,53,175,51,11,28,23,,,25,44554,8189,227728,5387,06047,6047
2020-07-10,57,175,55,11,30,23,,,30,46810,8718,225180,5679,06047,6047
2020-07-11,61,175,59,11,32,23,,,36,49184,9257,222519,5966,06047,6047
2020-07-12,65,175,64,11,34,23,,,42,51673,9799,219751,6245,06047,6047
2020-07-13,70,175,68,11,37,23,,,49,54274,10343,216879,6515,06047,6047
2020-07-14,74,175,73,11,39,23,,,56,56982,10883,213914,6773,06047,6047
2020-07-15,79,175,77,11,42,23,,,63,59793,11416,210860,7016,06047,6047
2020-07-16,84,175,82,11,44,23,,,71,62698,11936,207730,7241,06047,6047
2020-07-17,89,175,87,11,47,23,,,80,65693,12442,204529,7446,06047,6047
2020-07-18,95,175,92,11,49,23,,,89,68767,12927,201272,7630,06047,6047
2020-07-19,100,175,97,11,52,23,,,98,71911,13385,197970,7787,06047,6047
2020-07-20,105,175,103,11,55,23,,,108,75115,13811,194637,7916,06047,6047
2020-07-21,110,175,108,11,57,23,,,119,78365,14200,191283,8020,06047,6047
2020-07-22,115,175,113,11,60,23,,,131,81652,14550,187915,8102,06047,6047
2020-07-23,120,175,117,11,62,23,,,144,84971,14863,184527,8171,06047,6047
2020-07-24,125,175,122,11,65,23,,,157,88312,15140,181135,8222,06047,6047
2020-07-25,130,175,127,11,67,23,,,171,91670,15380,177749,8251,06047,6047
2020-07-26,134,175,131,11,69,23,,,185,95035,15583,174377,8257,06047,6047
2020-07-27,139,175,136,11,71,23,,,200,98398,15746,171031,8240,06047,6047
2020-07-28,143,175,140,11,73,23,,,215,101750,15869,167718,8201,06047,6047
2020-07-29,147,175,144,11,75,23,,,230,105081,15950,164449,8139,06047,6047
2020-07-30,150,175,147,11,76,23,,,246,108382,15990,161232,8055,06047,6047
2020-07-31,154,175,150,11,78,23,,,262,111642,15988,158076,7951,06047,6047
2020-08-01,157,175,153,11,79,23,,,279,114858,15944,154984,7827,06047,6047
2020-08-02,160,175,156,11,80,23,,,295,118018,15861,151966,7684,06047,6047
2020-08-03,162,175,159,11,81,23,,,312,121120,15737,149025,7524,06047,6047
2020-08-04,164,175,161,11,82,23,,,330,124153,15576,146166,7350,06047,6047
2020-08-05,166,175,162,11,83,23,,,347,127113,15378,143393,7162,06047,6047
2020-08-06,167,175,164,11,83,23,,,364,129995,15145,140710,6964,06047,6047
2020-08-07,168,175,165,11,83,23,,,382,132793,14878,138118,6758,06047,6047
2020-08-08,169,175,166,11,83,23,,,399,135505,14581,135620,6544,06047,6047
2020-08-09,169,175,166,11,83,23,,,417,138127,14258,133219,6323,06047,6047
2020-08-10,169,175,166,11,83,23,,,434,140659,13913,130913,6096,06047,6047
2020-08-11,169,175,166,11,82,23,,,452,143098,13547,128704,5866,06047,6047
2020-08-12,168,175,165,11,81,23,,,469,145443,13165,126591,5635,06047,6047
2020-08-13,167,175,164,11,80,23,,,486,147694,12767,124572,5403,06047,6047
2020-08-14,166,175,163,11,79,23,,,503,149850,12357,122646,5172,06047,6047
2020-08-15,165,175,161,11,78,23,,,520,151913,11939,120811,4944,06047,6047
2020-08-16,163,175,160,11,77,23,,,537,153884,11514,119066,4719,06047,6047
2020-08-17,161,175,157,11,76,23,,,553,155763,11085,117408,4498,06047,6047
2020-08-18,158,175,155,11,74,23,,,569,157551,10652,115838,4280,06047,6047
2020-08-19,156,175,153,11,73,23,,,585,159257,10225,114342,4070,06047,6047
2020-08-20,153,175,150,11,71,23,,,600,160875,9798,112928,3865,06047,6047
2020-08-21,150,175,147,11,69,23,,,615,162410,9373,111593,3666,06047,6047
2020-08-22,147,175,144,11,67,23,,,630,163864,8954,110331,3473,06047,6047
2020-08-23,144,175,141,11,65,23,,,644,165241,8542,109140,3287,06047,6047
2020-08-24,140,175,138,11,63,23,,,657,166544,8139,108015,3109,06047,6047
2020-08-25,137,175,134,11,61,23,,,669,167776,7748,106955,2939,06047,6047
2020-08-26,133,175,131,11,59,23,,,681,168940,7368,105955,2773,06047,6047
2020-08-27,130,175,128,11,57,23,,,693,170039,7000,105014,2616,06047,6047
2020-08-28,126,175,124,11,55,23,,,704,171075,6642,104127,2466,06047,6047
2020-08-29,122,175,120,11,53,23,,,715,172052,6297,103293,2324,06047,6047
2020-08-30,119,175,117,11,51,23,,,726,172972,5965,102509,2188,06047,6047
2020-08-31,115,175,113,11,49,23,,,736,173838,5645,101771,2059,06047,6047
2020-09-01,111,175,110,11,47,23,,,746,174653,5338,101079,1937,06047,6047
2020-09-02,108,175,106,11,45,23,,,755,175419,5044,100428,1821,06047,6047
2020-09-03,104,175,102,11,44,23,,,764,176140,4763,99817,1712,06047,6047
2020-09-04,100,175,99,11,42,23,,,773,176817,4494,99244,1608,06047,6047
2020-09-05,97,175,95,11,40,23,,,782,177453,4238,98706,1510,06047,6047
2020-09-06,93,175,92,11,38,23,,,790,178050,3994,98201,1418,06047,6047
2020-09-07,90,175,89,11,36,23,,,797,178611,3762,97728,1330,06047,6047
2020-09-08,87,175,85,11,35,23,,,805,179137,3542,97284,1248,06047,6047
2020-09-09,83,175,82,11,33,23,,,812,179630,3333,96868,1170,06047,6047
2020-09-10,80,175,79,11,31,23,,,819,180093,3134,96478,1097,06047,6047
2020-09-11,77,175,76,11,30,23,,,826,180527,2947,96113,1029,06047,6047
2020-09-12,74,175,73,11,28,23,,,832,180934,2769,95771,964,06047,6047
2020-09-13,71,175,70,11,27,23,,,838,181315,2601,95451,903,06047,6047
2020-09-14,68,175,67,11,26,23,,,844,181672,2442,95151,846,06047,6047
2020-09-15,65,175,64,11,24,23,,,849,182006,2293,94870,792,06047,6047
2020-09-16,62,175,61,11,23,23,,,854,182320,2151,94607,742,06047,6047
2020-09-17,60,175,59,11,22,23,,,859,182613,2018,94361,695,06047,6047
2020-09-18,57,175,56,11,21,23,,,864,182888,1893,94131,650,06047,6047
2020-09-19,55,175,54,11,19,23,,,869,183145,1775,93915,609,06047,6047
2020-09-20,52,175,51,11,18,23,,,873,183385,1664,93714,570,06047,6047
2020-09-21,50,175,49,11,17,23,,,877,183611,1559,93525,533,06047,6047
2020-09-22,48,175,47,11,16,23,,,881,183822,1461,93348,499,06047,6047
2020-09-23,45,175,45,11,15,23,,,885,184019,1368,93183,467,06047,6047
2020-09-24,43,175,43,11,15,23,,,888,184204,1281,93028,437,06047,6047
2020-09-25,41,175,41,11,14,23,,,891,184376,1200,92884,408,06047,6047
2020-09-26,40,175,39,11,13,23,,,895,184538,1124,92749,382,06047,6047
2020-09-27,38,175,37,11,12,23,,,898,184688,1052,92623,357,06047,6047
2020-09-28,36,175,36,11,11,23,,,901,184829,985,92505,334,06047,6047
2020-09-29,34,175,34,11,11,23,,,903,184961,922,92395,312,06047,6047
2020-09-30,33,175,32,11,10,23,,,906,185085,863,92292,292,06047,6047
2020-10-01,31,175,31,11,9,23,,,908,185200,808,92195,273,06047,6047
2020-10-02,30,175,29,11,9,23,,,911,185308,756,92105,255,06047,6047
2020-10-03,28,175,28,11,8,23,,,913,185409,707,92021,239,06047,6047
2020-10-04,27,175,27,11,8,23,,,915,185503,662,91942,223,06047,6047
2020-10-05,26,175,25,11,7,23,,,917,185592,619,91868,209,06047,6047
2020-03-29,0,148,0,0,0,0,1.4018433434,0.9232283033,0,0,15,96936,18,06101,6101
2020-03-30,0,148,0,0,0,0,1.383187345,0.9112933181,0,8,19,96926,21,06101,6101
2020-03-31,0,148,0,0,0,0,1.3633143785,0.8997096413,0,17,24,96913,25,06101,6101
2020-04-01,0,148,0,0,0,0,1.3421383734,0.894275622,0,28,30,96896,30,06101,6101
2020-04-02,0,148,0,0,0,0,1.3198158286,0.8891725802,0,42,37,96876,36,06101,6101
2020-04-03,0,148,0,0,0,0,1.2967578403,0.8842818427,0,58,45,96852,44,06101,6101
2020-04-04,0,148,0,0,0,0,1.2730840774,0.8853423667,0,78,55,96822,53,06101,6101
2020-04-05,0,148,0,0,0,0,1.2490911379,0.8922685318,0,102,66,96789,63,06101,6101
2020-04-06,0,148,0,0,0,0,1.2250779513,0.8992005417,0,130,79,96752,73,06101,6101
2020-04-07,0,148,0,0,0,0,1.2015073533,0.9060047872,0,162,93,96710,83,06101,6101
2020-04-08,0,148,0,0,0,0,1.1765535846,0.9247553251,0,198,108,96664,93,06101,6101
2020-04-09,0,148,0,0,0,0,1.1525575564,0.9490028899,0,238,124,96614,102,06101,6101
2020-04-10,0,148,0,0,0,0,1.129992858,0.9843842707,0,281,141,96563,110,06101,6101
2020-04-11,0,148,0,0,0,0,1.1091999658,1.0077071697,0,328,157,96509,117,06101,6101
2020-04-12,0,148,0,0,0,0,1.0900588687,1.0363267393,0,377,172,96455,122,06101,6101
2020-04-13,0,148,0,0,0,0,1.0725627629,1.058697938,0,427,186,96402,125,06101,6101
2020-04-14,1,148,0,0,0,0,1.056710637,1.0863680634,0,479,198,96351,124,06101,6101
2020-04-15,1,148,1,0,0,0,1.042154945,1.1021169351,0,529,207,96304,121,06101,6101
2020-04-16,1,148,1,0,0,0,1.0288808564,1.1174958398,0,577,212,96261,115,06101,6101
2020-04-17,1,148,1,0,0,0,1.0164492378,1.1268580417,0,623,214,96225,106,06101,6101
2020-04-18,1,148,1,0,0,0,1.0049217571,1.1417327441,0,665,212,96192,98,06101,6101
2020-04-19,1,148,1,0,0,0,0.9941036286,1.1506291715,0,703,208,96159,91,06101,6101
2020-04-20,1,148,1,0,0,0,0.983980362,1.1650985123,0,740,202,96127,87,06101,6101
2020-04-21,1,148,1,0,0,0,0.9745329002,1.1735992622,0,775,196,96097,83,06101,6101
2020-04-22,1,148,1,0,0,0,0.9659270611,1.1818570567,0,808,190,96067,79,06101,6101
2020-04-23,1,148,1,0,0,0,0.9578938595,1.1784025395,0,840,184,96038,76,06101,6101
2020-04-24,1,148,1,0,0,0,0.9507381704,1.180468209,0,871,178,96010,74,06101,6101
2020-04-25,1,148,1,0,0,0,0.9443344263,1.1880903134,0,900,171,95983,71,06101,6101
2020-04-26,1,148,1,0,0,0,0.9389364129,1.1896485857,0,929,166,95957,69,06101,6101
2020-04-27,1,148,1,0,0,0,0.9346308006,1.1851180062,0,957,160,95931,66,06101,6101
2020-04-28,1,148,1,0,0,0,0.9315749053,1.1917736699,0,983,154,95907,64,06101,6101
2020-04-29,1,148,1,0,0,0,0.9299375902,1.192246322,0,1009,149,95883,62,06101,6101
2020-04-30,1,148,1,0,0,0,0.9298380623,1.198048556,0,1034,144,95861,59,06101,6101
2020-05-01,1,148,1,0,0,0,0.9313906857,1.2033738549,0,1058,139,95839,57,06101,6101
2020-05-02,1,148,1,0,0,0,0.9343754327,1.2082857354,0,1081,134,95817,55,06101,6101
2020-05-03,1,148,1,0,0,0,0.9388366552,1.212771394,0,1104,130,95797,54,06101,6101
2020-05-04,1,148,1,0,0,0,0.9448887501,1.2167978074,0,1125,125,95777,52,06101,6101
2020-05-05,1,148,1,0,0,0,0.9520879876,1.2204930693,0,1146,121,95758,50,06101,6101
2020-05-06,1,148,1,0,0,0,0.9600397077,1.223971108,0,1166,117,95739,48,06101,6101
2020-05-07,1,148,1,0,0,0,0.9687060903,1.2214693389,0,1186,113,95722,46,06101,6101
2020-05-08,1,148,1,0,0,0,0.9775425821,1.2246919661,0,1205,109,95704,45,06101,6101
2020-05-09,1,148,1,0,0,0,0.9861378198,1.2164372321,0,1223,105,95688,43,06101,6101
2020-05-10,1,148,1,0,0,0,0.9941821552,1.2083415297,0,1240,101,95672,42,06101,6101
2020-05-11,1,148,1,0,0,0,1.0012443495,1.1947558445,0,1257,98,95656,40,06101,6101
2020-05-12,1,148,1,0,0,0,1.00711894,1.1872864936,0,1274,95,95641,39,06101,6101
2020-05-13,1,148,1,0,0,0,1.0113625436,1.1745144654,0,1290,91,95626,38,06101,6101
2020-05-14,1,148,1,0,0,0,1.0141810731,1.1679273233,0,1305,88,95611,38,06101,6101
2020-05-15,1,148,1,0,0,0,1.0154644987,1.1560098248,0,1321,86,95595,38,06101,6101
2020-05-16,1,148,1,0,0,0,1.0159231743,1.1558774166,0,1337,84,95579,38,06101,6101
2020-05-17,1,148,1,0,0,0,1.0162811029,1.1500005888,0,1353,83,95562,39,06101,6101
2020-05-18,1,148,1,0,0,0,1.0180491179,1.1437167041,0,1369,83,95544,41,06101,6101
2020-05-19,1,148,1,0,0,0,1.0210550892,1.1370754523,0,1386,83,95526,42,06101,6101
2020-05-20,1,148,1,0,0,0,1.0257963203,1.1414802794,0,1404,83,95506,44,06101,6101
2020-05-21,1,148,1,0,0,0,1.0330638942,1.1393823116,0,1423,85,95485,46,06101,6101
2020-05-22,1,148,1,0,0,0,1.0441203675,1.147737588,0,1442,87,95463,49,06101,6101
2020-05-23,1,148,1,0,0,0,1.0590353699,1.1492055004,0,1463,89,95440,52,06101,6101
2020-05-24,1,148,1,0,0,0,1.0780078421,1.1495021221,0,1485,93,95414,55,06101,6101
2020-05-25,1,148,1,0,0,0,1.1008608052,1.1544520454,0,1508,97,95387,59,06101,6101
2020-05-26,1,148,1,0,0,0,1.1270591586,1.1584362375,0,1533,101,95357,64,06101,6101
2020-05-27,1,148,1,0,0,0,1.1562023674,1.1500233178,0,1561,107,95325,68,06101,6101
2020-05-28,1,148,1,0,0,0,1.1873121107,1.1525897139,0,1590,114,95291,73,06101,6101
2020-05-29,1,148,1,0,0,0,1.2188318987,1.1492642375,0,1621,121,95255,78,06101,6101
2020-05-30,1,148,1,0,0,0,1.2496285589,1.1346005048,0,1654,128,95217,83,06101,6101
2020-05-31,1,148,1,0,0,0,1.278711926,1.085790341,0,1689,137,95176,89,06101,6101
2020-06-01,1,148,1,0,0,0,1.3046017587,1.0436755739,0,1727,145,95133,94,06101,6101
2020-06-02,1,148,1,0,0,0,1.3259859408,1.0028614761,0,1767,154,95087,100,06101,6101
2020-06-03,1,148,1,0,0,0,1.342099916,0.9808892641,0,1809,164,95038,107,06101,6101
2020-06-04,1,148,1,0,0,0,1.3527171488,0.9316363115,0,1854,175,94986,114,06101,6101
2020-06-05,1,148,1,0,0,0,1.3573823786,0.8956485595,0,1902,186,94931,121,06101,6101
2020-06-06,1,148,1,0,0,0,1.3560984555,0.8556046773,0,1953,197,94872,128,06101,6101
2020-06-07,1,148,1,0,0,0,1.349657123,0.817049611,0,2007,210,94810,136,06101,6101
2020-06-08,1,148,1,0,0,0,1.3389569167,0.791270981,0,2065,223,94744,145,06101,6101
2020-06-09,1,148,1,0,0,0,1.3249629108,0.7606696864,0,2126,237,94674,154,06101,6101
2020-06-10,1,148,1,0,0,0,1.3080588669,0.7309084474,0,2191,252,94600,163,06101,6101
2020-06-11,2,148,2,0,1,0,1.2891498834,0.7190464926,0,2260,268,94521,174,06101,6101
2020-06-12,2,148,2,0,1,0,1.2697289154,0.7188793405,0,2333,284,94437,184,06101,6101
2020-06-13,2,148,2,0,1,0,1.2515153272,0.7068166425,0,2411,302,94348,196,06101,6101
2020-06-14,2,148,2,0,1,0,1.2353018733,0.6999500581,0,2493,321,94253,208,06101,6101
2020-06-15,2,148,2,0,1,0,1.2215310136,0.6866048548,0,2581,341,94153,220,06101,6101
2020-06-16,2,148,2,0,1,0,1.2098825617,0.6899674732,0,2673,362,94047,234,06101,6101
2020-06-17,2,148,2,0,1,0,1.2010765559,0.6809625427,0,2772,384,93934,248,06101,6101
2020-06-18,2,148,2,0,1,0,1.1950585291,0.671152792,0,2876,407,93815,263,06101,6101
2020-06-19,3,148,3,0,1,0,1.1913575564,0.6722211708,0,2987,432,93688,279,06101,6101
2020-06-20,3,148,3,0,1,0,1.1898609438,0.6726532057,0,3104,458,93554,296,06101,6101
2020-06-21,3,148,3,0,1,0,1.1896679665,0.6611619081,0,3228,486,93412,313,06101,6101
2020-06-22,3,148,3,0,1,0,1.1905565038,0.6378113986,0,3360,515,93262,332,06101,6101
2020-06-23,3,148,3,0,2,0,1.1917928022,0.620134002,0,3500,546,93103,352,06101,6101
2020-06-24,4,148,4,0,2,0,1.1929679912,0.6197947541,0,3648,579,92934,372,06101,6101
2020-06-25,4,148,4,0,2,0,1.1941177767,0.6079158343,0,3804,613,92756,394,06101,6101
2020-06-26,4,148,4,0,2,0,1.1946181341,0.5846773827,0,3970,649,92568,416,06101,6101
2020-06-27,4,148,4,0,2,0,1.1945329562,0.5789284688,0,4145,688,92369,440,06101,6101
2020-06-28,5,148,5,0,2,0,1.1936872842,0.5560785825,0,4330,728,92159,465,06101,6101
2020-06-29,5,148,5,0,2,0,1.1918634899,0.5335110558,0,4525,770,91937,492,06101,6101
2020-06-30,5,148,5,0,3,0,1.1893879379,0.5111316753,0,4732,814,91703,519,06101,6101
2020-07-01,6,148,6,0,3,0,1.186565244,0.4888525061,0,4950,861,91456,548,06101,6101
2020-07-02,6,148,6,0,3,0,1.1831826135,0.4782819821,0,5180,910,91197,578,06101,6101
2020-07-03,6,148,6,0,3,0,1.1790458014,0.4621556688,0,5422,961,90923,609,06101,6101
2020-07-04,7,148,7,0,3,0,1.1747061531,0.4576349146,1,5678,1014,90635,642,06101,6101
2020-07-05,7,148,7,0,4,0,1.1706656489,0.435707297,2,5947,1070,90331,676,06101,6101
2020-07-06,8,148,8,0,4,0,1.1669570175,0.4252308812,3,6230,1128,90013,711,06101,6101
2020-07-07,8,148,8,0,4,0,,,3,6528,1189,89678,748,06101,6101
2020-07-08,9,148,9,0,4,0,,,4,6841,1253,89326,787,06101,6101
2020-07-09,9,148,9,0,5,0,,,5,7171,1320,88953,830,06101,6101
2020-07-10,10,148,10,0,5,0,,,6,7519,1391,88559,876,06101,6101
2020-07-11,10,148,10,0,5,0,,,7,7887,1466,88143,924,06101,6101
2020-07-12,11,148,11,0,5,0,,,8,8274,1546,87704,976,06101,6101
2020-07-13,11,148,11,0,6,0,,,9,8684,1631,87239,1031,06101,6101
2020-07-14,12,148,12,0,6,0,,,10,9116,1721,86749,1089,06101,6101
2020-07-15,13,148,13,0,6,0,,,12,9573,1816,86231,1151,06101,6101
2020-07-16,14,148,13,0,7,0,,,13,10055,1917,85683,1216,06101,6101
2020-07-17,14,148,14,0,7,0,,,14,10565,2024,85105,1284,06101,6101
2020-07-18,15,148,15,0,8,0,,,16,11103,2137,84495,1356,06101,6101
2020-07-19,16,148,16,0,8,0,,,18,11671,2257,83852,1431,06101,6101
2020-07-20,17,148,17,0,9,0,,,19,12271,2382,83173,1510,06101,6101
2020-07-21,18,148,18,0,9,0,,,21,12903,2514,82460,1591,06101,6101
2020-07-22,19,148,19,0,10,0,,,23,13569,2653,81710,1675,06101,6101
2020-07-23,20,148,20,0,10,0,,,25,14269,2796,80926,1759,06101,6101
2020-07-24,21,148,21,0,11,0,,,27,15003,2944,80108,1843,06101,6101
2020-07-25,22,148,22,0,11,0,,,29,15772,3095,79256,1926,06101,6101
2020-07-26,24,148,23,0,12,0,,,31,16574,3249,78372,2008,06101,6101
2020-07-27,25,148,25,0,13,0,,,34,17409,3404,77455,2090,06101,6101
2020-07-28,26,148,26,0,13,0,,,36,18277,3561,76507,2170,06101,6101
2020-07-29,27,148,27,0,14,0,,,39,19178,3717,75529,2248,06101,6101
